Symbol,Model,RMSE,MAE,QLIKE,UnderPred_Rate,Count
.OSEAX,GRU-AFBRL-Original,0.006098170035996613,0.003411828002517939,0.6924659220078293,46.16477272727273,2816.0
.OSEAX,GRU-MSE,0.00456086954353282,0.00287292972270496,0.3344272974105082,42.294034090909086,2816.0
.OSEAX,GRU-QLIKE,0.0046550354986345625,0.0030452255353942276,0.3490675707695582,33.203125,2816.0
.OSEAX,LSTM-AFBRL,0.00508621195344577,0.003146421304234476,0.4477985541089598,41.512784090909086,2816.0
.OSEAX,LSTM-AFBRL-Original,0.07586951474686447,0.008000497371069133,0.8287725804886116,45.95170454545455,2816.0
.OSEAX,LSTM-MSE,0.005001506140007892,0.0030617107252509605,0.41063920347812854,42.32954545454545,2816.0
.OSEAX,LSTM-QLIKE,0.0047495031958979155,0.003076445975231737,0.34900452137919974,33.700284090909086,2816.0
.RUT,GRU-AFBRL,0.36725188767018674,0.025761876108834014,0.49299432870651694,56.55172413793104,3190.0
.RUT,GRU-AFBRL-Original,0.005369962772355792,0.0030077860402816818,0.5324334103608852,56.61442006269593,3190.0
.RUT,GRU-MSE,0.6750256080696677,0.043834134116746214,0.6137910647616917,63.85579937304075,3190.0
.RUT,GRU-QLIKE,0.24787010350100927,0.01317992746708812,0.4742663621124416,55.70532915360502,3190.0
.RUT,LSTM-AFBRL,0.017842588152927403,0.0036381067381115644,0.4793351450469399,58.18181818181818,3190.0
.RUT,LSTM-AFBRL-Original,0.005120987472373498,0.003013729097531095,0.5177619743042812,57.11598746081504,3190.0
.RUT,LSTM-MSE,0.004716262537178121,0.002943754465432744,0.5901259704860162,65.07836990595611,3190.0
.RUT,LSTM-QLIKE,0.00438151774390679,0.0027608093737697403,0.4396709718457343,55.57993730407523,3190.0
.SMSI,GRU-AFBRL,0.006169474076371299,0.004116172688952182,0.732535673658416,52.604166666666664,2112.0
.SMSI,GRU-AFBRL-Original,0.006658792060651576,0.004418432194461063,0.9860140299595854,55.25568181818182,2112.0
.SMSI,GRU-MSE,0.0062475517608463005,0.004065987464116538,0.8225299375929946,54.26136363636363,2112.0
.SMSI,GRU-QLIKE,0.005877911072854147,0.0038987412632910338,0.591133619667839,45.359848484848484,2112.0
.SMSI,LSTM-AFBRL,0.006815027052536853,0.004500497770341946,1.049873932769716,52.5094696969697,2112.0
.SMSI,LSTM-AFBRL-Original,0.006912776100387702,0.00458382930930021,1.1261061853100358,54.0719696969697,2112.0
.SMSI,LSTM-MSE,0.006569025756913802,0.0042587376212274595,1.0412962636629552,55.58712121212122,2112.0
.SMSI,LSTM-QLIKE,0.006658331259472786,0.004255913303194472,0.8137728056474315,47.91666666666667,2112.0
.SPX,GRU-AFBRL,0.003958745661706828,0.0027107523592672963,0.3140536319808042,37.774294670846395,3190.0
.SPX,GRU-AFBRL-Original,0.4089222662329714,0.0188237309832141,0.6694067929772505,39.62382445141066,3190.0
.SPX,GRU-MSE,0.004273877475496375,0.002641105501085477,0.30632339157604777,42.66457680250784,3190.0
.SPX,GRU-QLIKE,0.02156238671969755,0.0031531036978443725,0.30759555233281644,34.73354231974922,3190.0
.SPX,LSTM-AFBRL,0.005152871250255288,0.0031754904881250634,0.46882882872708176,37.774294670846395,3190.0
.SPX,LSTM-AFBRL-Original,0.005456350493633584,0.0034518258301052336,0.582667492129741,37.86833855799373,3190.0
.SPX,LSTM-MSE,0.005669145089938464,0.002952982852911413,0.34857269445839334,41.03448275862069,3190.0
.SPX,LSTM-QLIKE,0.0042510572261443185,0.002942244962360206,0.3246334945676914,32.758620689655174,3190.0
.SSEC,GRU-AFBRL,0.004904099715157716,0.0033612450722826995,0.3570730284667032,46.772068511198945,3036.0
.SSEC,GRU-AFBRL-Original,0.005424936478265999,0.0034385709136955005,0.3894167486359447,52.73386034255599,3036.0
.SSEC,GRU-MSE,0.004768411644806683,0.0032810641573169028,0.34072444052348116,48.386034255599476,3036.0
.SSEC,GRU-QLIKE,0.004832946771371512,0.0034409625696868334,0.274876252388228,36.56126482213439,3036.0
.SSEC,LSTM-AFBRL,0.005130675796034085,0.0035192087731518657,0.36506324127656176,45.09222661396575,3036.0
.SSEC,LSTM-AFBRL-Original,0.005164258587558323,0.003397989998896229,0.38768131307350356,53.590250329380765,3036.0
.SSEC,LSTM-MSE,0.004817930124174593,0.0033062236477376106,0.34123886381601787,46.93675889328063,3036.0
.SSEC,LSTM-QLIKE,0.004816742427719158,0.0033826469982005253,0.2815867864729678,38.537549407114625,3036.0
.SSMI,GRU-AFBRL,0.003941171586214813,0.002333856519681803,0.3732364243843228,36.61442006269592,3190.0
.SSMI,GRU-AFBRL-Original,0.004398645570764477,0.00256211352317929,0.5185028342424525,37.33542319749216,3190.0
.SSMI,GRU-MSE,0.003026688324366335,0.001904182493057739,0.21496074388569464,41.03448275862069,3190.0
.SSMI,GRU-QLIKE,0.0035358990026768244,0.0021274557670854055,0.25641530839888144,35.51724137931034,3190.0
.SSMI,LSTM-AFBRL,0.004074294441585886,0.0024466751313547497,0.4163420423594751,39.373040752351095,3190.0
.SSMI,LSTM-AFBRL-Original,0.006019089188649525,0.00313296471357272,0.7291227311767771,43.91849529780564,3190.0
.SSMI,LSTM-MSE,0.00396714318636013,0.0023106660641803774,0.39258139425368505,43.63636363636363,3190.0
.SSMI,LSTM-QLIKE,0.0038931348716155128,0.0023786968753193925,0.33242764375774125,36.269592476489024,3190.0
.STI,GRU-AFBRL,0.0033021217569229066,0.0025464169731995224,0.3917202814921062,25.982800982800985,1628.0
.STI,GRU-AFBRL-Original,0.003399146368380765,0.0026326385910792425,0.416522830898703,28.746928746928745,1628.0
.STI,GRU-MSE,0.0031634718548360303,0.0023555175930507453,0.37615404563831395,30.773955773955773,1628.0
.STI,GRU-QLIKE,0.003304102664622804,0.002551571750480337,0.39281839768061205,26.78132678132678,1628.0
.STI,LSTM-AFBRL,0.003572538584937473,0.002804802466067385,0.4523644213178598,26.65847665847666,1628.0
.STI,LSTM-AFBRL-Original,0.0036994977536049974,0.0029291562575412423,0.49252535578539436,25.36855036855037,1628.0
.STI,LSTM-MSE,0.0033715352546909803,0.00255031605323016,0.4275206493717243,30.405405405405407,1628.0
.STI,LSTM-QLIKE,0.003692305457551093,0.00290761144327607,0.47897724463374874,26.842751842751845,1628.0
.STOXX50E,GRU-AFBRL,0.00572753212378751,0.003606893166465353,0.426889215631484,40.940012368583794,3234.0
.STOXX50E,GRU-AFBRL-Original,0.006123827891367466,0.0038383139777978907,0.505902726501581,40.940012368583794,3234.0
